#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AA3_1.hmm            -            548 KW1-S21_197_cg176_4  -            507   7.8e-38  125.6   0.0   1   1   5.3e-29   6.9e-27   89.5   0.0    16   326     2   307     1   314 0.79 -
AA3_2.hmm            -            568 KW1-S21_197_cg194_1  -            243   3.7e-57  189.5   0.0   1   1   2.6e-59   4.1e-57  189.4   0.0     2   253     2   241     1   243 0.89 -
AA3.hmm              -            618 KW1-S21_197_cg194_1  -            243   9.3e-39  128.5   0.0   1   1   6.7e-41   1.1e-38  128.3   0.0    89   234     2   232     1   242 0.77 -
AA3_3.hmm            -            590 KW1-S21_197_cg194_1  -            243   1.8e-34  114.4   0.0   1   1   1.3e-36   2.1e-34  114.1   0.0     3   240     3   238     1   242 0.87 -
AA3_1.hmm            -            548 KW1-S21_197_cg194_1  -            243   1.2e-20   68.9   0.0   1   1   2.2e-22   3.5e-20   67.3   0.0    16   247     2   241     1   243 0.79 -
GH74.hmm             -            233 KW1-S21_197_cg195_4  -            329   8.8e-39  128.5   3.3   1   2   1.6e-16     1e-13   46.5   0.0    43   113    56   125    43   133 0.90 -
GH74.hmm             -            233 KW1-S21_197_cg195_4  -            329   8.8e-39  128.5   3.3   2   2   3.7e-15   2.4e-12   42.0   0.0    41   114   247   317   229   323 0.87 -
CE14.hmm             -            124 KW1-S21_197_cg195_5  -            223   1.1e-25   86.1   0.1   1   1   2.5e-28   1.6e-25   85.5   0.1     4   116     1   102     1   106 0.94 -
GT41.hmm             -            705 KW1-S21_197_cg201_1  -            242   1.2e-25   85.4   0.0   1   2   2.9e-15   1.9e-12   41.8   0.0    83   191    57   155    36   156 0.82 -
GT41.hmm             -            705 KW1-S21_197_cg201_1  -            242   1.2e-25   85.4   0.0   2   2   1.6e-15   1.1e-12   42.6   0.3   123   203   155   230   154   235 0.88 -
GT83.hmm             -            540 KW1-S21_197_cg207_11 -            765   1.6e-28   94.8  59.3   1   2   8.6e-21   2.8e-18   61.0  31.5    16   222     2   211     1   220 0.81 -
GT83.hmm             -            540 KW1-S21_197_cg207_11 -            765   1.6e-28   94.8  59.3   2   2   5.5e-17   1.8e-14   48.5  19.8   250   434   404   578   378   610 0.64 -
GT39.hmm             -            223 KW1-S21_197_cg207_11 -            765   1.4e-18   62.5  17.2   1   1   4.5e-21   1.4e-18   62.5  17.2     5   186     2   177     1   210 0.89 -
CE14.hmm             -            124 KW1-S21_197_cg207_30 -            234   1.7e-31  104.9   0.0   1   1   3.8e-34   2.5e-31  104.3   0.0     1   117     9   116     9   125 0.93 -
GT4.hmm              -            160 KW1-S21_197_cg207_33 -            398   6.9e-39  128.4   0.0   1   1   5.8e-41   1.9e-38  127.0   0.0     8   159   211   365   206   366 0.94 -
GT5.hmm              -            472 KW1-S21_197_cg207_33 -            398   9.8e-31  102.1   2.0   1   1   1.3e-26   4.1e-24   80.3   0.0   280   471   203   389   182   390 0.83 -
GH74.hmm             -            233 KW1-S21_197_cg220_11 -            365   1.1e-30  102.1   2.4   1   1   4.3e-16   2.8e-13   45.1   0.0    33   109   217   299   203   306 0.88 -
AA3_2.hmm            -            568 KW1-S21_197_cg222_4  -            337   1.6e-80  266.7   0.0   1   2   6.6e-41   8.4e-39  128.9   0.0   179   322     1   138     1   156 0.92 -
AA3_2.hmm            -            568 KW1-S21_197_cg222_4  -            337   1.6e-80  266.7   0.0   2   2   4.6e-43   5.9e-41  136.1   0.0   408   565   171   330   144   332 0.92 -
AA3.hmm              -            618 KW1-S21_197_cg222_4  -            337     1e-54  181.2   0.0   1   1     1e-56   1.3e-54  180.9   0.0   205   398    27   331    12   335 0.91 -
AA3_3.hmm            -            590 KW1-S21_197_cg222_4  -            337   3.1e-42  140.0   0.1   1   2   6.2e-24   7.9e-22   72.6   0.0   192   317    22   135     5   147 0.87 -
AA3_3.hmm            -            590 KW1-S21_197_cg222_4  -            337   3.1e-42  140.0   0.1   2   2   1.2e-21   1.5e-19   65.1   0.1   510   583   254   328   245   333 0.91 -
AA3_1.hmm            -            548 KW1-S21_197_cg222_4  -            337   1.1e-33  111.9   0.0   1   2   2.9e-21   3.8e-19   63.9   0.0   194   325    18   135     8   152 0.87 -
AA3_1.hmm            -            548 KW1-S21_197_cg222_4  -            337   1.1e-33  111.9   0.0   2   2   7.7e-16   9.9e-14   46.0   0.0   423   542   206   328   170   331 0.71 -
AA8.hmm              -            815 KW1-S21_197_cg222_4  -            337     1e-28   95.0   0.1   1   1   1.1e-18   1.4e-16   54.9   0.1   427   553    22   134    11   180 0.85 -
PL22.hmm             -            265 KW1-S21_197_cg226_1  -            946   2.2e-28   94.4   0.0   1   1   1.3e-16   8.5e-14   46.6   0.0   104   184   820   888   813   890 0.93 -
AA7.hmm              -            458 KW1-S21_197_cg248_1  -            431   1.5e-19   66.2   2.5   1   1   1.9e-21   1.2e-18   63.3   3.1    11   236    21   259    13   293 0.79 -
CE14.hmm             -            124 KW1-S21_197_cg249_6  -            292   4.9e-46  151.8   0.1   1   1   1.4e-48   8.9e-46  151.0   0.1     1   124    10   140    10   140 0.97 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_197.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S21_197.tbl --domtblout KW1-S21_197_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_197.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 18:55:48 2021
# [ok]
