#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT4.hmm              -            160 KW1-S21_271_cg38_4   -            409   5.4e-31  102.7   0.0   1   1   1.5e-33   9.6e-31  101.9   0.0     6   159   217   375   213   376 0.91 -
GH23.hmm             -            135 KW1-S21_271_cg53_1   -            475   5.4e-26   87.0   1.8   1   1   9.6e-27   6.2e-24   80.3   0.0    18   124   320   446   311   459 0.91 -
GT28.hmm             -            157 KW1-S21_271_cg55_10  -            357   4.6e-51  168.0   0.0   1   1     1e-53   6.6e-51  167.5   0.0     2   157   183   341   182   341 0.96 -
GT81.hmm             -            293 KW1-S21_271_cg76_6   -            428   1.6e-65  216.2   0.0   1   1   3.1e-68     2e-65  215.9   0.0    19   264    12   256     1   284 0.92 -
GT20.hmm             -            475 KW1-S21_271_cg87_5   -            733  8.2e-186  613.3   0.0   1   1  1.6e-188    1e-185  613.0   0.0    13   474     2   464     1   465 0.97 -
AA1.hmm              -            943 KW1-S21_271_cg87_7   -            295   2.8e-56  186.6   0.0   1   1   2.1e-58   3.3e-56  186.3   0.0   446   656    39   293    15   294 0.88 -
AA1_3.hmm            -            312 KW1-S21_271_cg87_7   -            295   5.2e-51  168.9   0.1   1   1   4.1e-53   6.5e-51  168.6   0.1    10   250    26   292    19   294 0.86 -
AA1_2.hmm            -            337 KW1-S21_271_cg87_7   -            295   8.2e-46  151.8   0.2   1   1   1.6e-47   2.5e-45  150.2   0.2     1   213    47   292    47   294 0.93 -
AA1_1.hmm            -            303 KW1-S21_271_cg87_7   -            295   2.6e-33  110.7   0.1   1   1   4.8e-28   7.7e-26   86.1   0.1     4   142    44   172    41   198 0.85 -
AA1.hmm              -            943 KW1-S21_271_cg87_8   -            411   3.6e-23   77.0   1.7   1   1   6.6e-26   4.2e-23   76.8   1.7   438   553   115   250    45   283 0.81 -
GT51.hmm             -            177 KW1-S21_271_cg97_16  -            233   1.7e-48  159.8   0.0   1   1   3.2e-51     2e-48  159.5   0.0    12   175    56   218    47   220 0.96 -
AA1.hmm              -            943 KW1-S21_271_cg107_7  -            377     2e-20   67.9   0.4   1   1   3.2e-23   2.1e-20   67.9   0.4   450   569    80   218    22   337 0.79 -
GT4.hmm              -            160 KW1-S21_271_cg108_9  -            393   1.3e-37  124.3   0.0   1   1   5.8e-40   1.9e-37  123.7   0.0     5   160   204   364   200   364 0.97 -
GT5.hmm              -            472 KW1-S21_271_cg108_9  -            393   3.3e-18   60.8   0.0   1   1   6.9e-18   2.2e-15   51.5   0.0   238   436   171   353   150   369 0.85 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_271_cg126_10 -            205   8.8e-26   86.0   0.0   1   1   4.9e-28   1.1e-25   85.8   0.0     1   154    12   159    12   174 0.86 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_271_cg126_10 -            205   1.1e-16   56.7   0.0   1   1   8.4e-19   1.8e-16   56.0   0.0     2   203    10   201     9   205 0.78 Glycosyltransferase like family 2
GT27.hmm                -            295 KW1-S21_271_cg126_10 -            205   8.3e-16   53.4   0.0   1   1   1.8e-17   3.8e-15   51.3   0.0     1   110    12   114    12   136 0.91 -
GH113.hmm            -            306 KW1-S21_271_cg133_5  -            368   3.5e-96  317.1   1.8   1   1   6.1e-99   3.9e-96  316.9   1.8     4   305    46   354    43   355 0.96 -
AA7.hmm              -            458 KW1-S21_271_cg134_1  -            323     2e-17   59.2   0.0   1   1   2.4e-17   1.6e-14   49.7   0.1    11   147    42   181    38   190 0.89 -
GT5.hmm              -            472 KW1-S21_271_cg143_2  -            500  1.6e-167  553.2   0.0   1   1  5.5e-170  1.8e-167  553.0   0.0     1   472    12   496    12   496 0.96 -
GT4.hmm              -            160 KW1-S21_271_cg143_2  -            500   6.3e-16   53.8   0.0   1   1   3.4e-18   1.1e-15   53.0   0.0     5   158   312   469   309   471 0.86 -
AA2.hmm              -            255 KW1-S21_271_cg148_1  -            637   1.5e-34  114.9   0.0   1   1   4.8e-17   3.1e-14   48.3   0.0     8   118    92   204    86   206 0.87 -
GT41.hmm             -            705 KW1-S21_271_cg157_4  -            334   1.7e-28   94.8  16.1   1   2   7.1e-17   4.6e-14   47.1   2.3    65   191    95   241    87   242 0.95 -
GT41.hmm             -            705 KW1-S21_271_cg157_4  -            334   1.7e-28   94.8  16.1   2   2   1.3e-19   8.3e-17   56.2   3.4    74   229   168   304   167   330 0.75 -
GT4.hmm              -            160 KW1-S21_271_cg163_4  -            403   6.1e-32  105.8   0.0   1   1   1.5e-34   9.7e-32  105.2   0.0     4   156   192   356   189   361 0.88 -
AA1.hmm              -            943 KW1-S21_271_cg171_2  -            617   7.1e-28   92.6  13.8   1   1   7.1e-28   4.5e-25   83.3   2.8   443   668    78   349    46   371 0.77 -
CBM2.hmm             -            101 KW1-S21_271_cg183_1  -            227   1.3e-44  146.1  19.6   1   2   7.8e-26     5e-23   76.9   5.5     2    92     7    93     6    98 0.91 -
CBM2.hmm             -            101 KW1-S21_271_cg183_1  -            227   1.3e-44  146.1  19.6   2   2   2.2e-25   1.4e-22   75.4   6.1     2    83   147   225   146   226 0.95 -
GT4.hmm              -            160 KW1-S21_271_cg188_1  -            212   9.9e-30   98.6   0.0   1   1   2.1e-32   1.3e-29   98.2   0.0     6   147     3   166     1   170 0.85 -
GH15.hmm             -            361 KW1-S21_271_cg188_2  -            654   5.2e-84  277.7   0.4   1   1     1e-86   6.5e-84  277.4   0.4    13   358   280   639   269   642 0.90 -
CE10.hmm             -            341 KW1-S21_271_cg188_3  -            348   6.3e-39  129.8   0.0   1   1   1.3e-41   8.6e-39  129.4   0.0    66   313    51   313    38   332 0.81 -
GH5_1.hmm            -            310 KW1-S21_271_cg194_1  -            454  5.8e-120  395.8   0.5   1   1  1.1e-121  7.5e-120  395.5   0.5     2   310    31   343    30   343 0.98 -
GH5.hmm              -            275 KW1-S21_271_cg194_1  -            454   1.5e-50  167.6   3.4   1   1   2.7e-52   1.9e-50  167.2   3.4     3   242    29   345    27   363 0.80 -
GH5_20.hmm           -            344 KW1-S21_271_cg194_1  -            454   1.5e-42  141.3   0.1   1   1     1e-35   7.4e-34  112.8   0.0     3   252    35   269    33   275 0.90 -
GH5_53.hmm           -            386 KW1-S21_271_cg194_1  -            454   1.4e-38  128.1  12.8   1   2   1.3e-19   8.9e-18   59.6   1.2   142   281   142   272   130   276 0.83 -
GH5_53.hmm           -            386 KW1-S21_271_cg194_1  -            454   1.4e-38  128.1  12.8   2   2   3.9e-16   2.8e-14   48.2   5.0   306   386   276   343   272   343 0.88 -
GH5_24.hmm           -            315 KW1-S21_271_cg194_1  -            454   1.7e-36  121.6   0.1   1   1   3.8e-38   2.7e-36  120.9   0.1     5   310    32   337    28   341 0.84 -
GH5_51.hmm           -            351 KW1-S21_271_cg194_1  -            454   9.8e-35  115.6   0.3   1   1   6.7e-35   4.8e-33  110.0   0.3    40   346    48   333    43   338 0.84 -
GH5_8.hmm            -            253 KW1-S21_271_cg194_1  -            454   2.3e-25   84.8   0.0   1   1   4.5e-27   3.2e-25   84.4   0.0     4   252    32   341    29   342 0.83 -
GH5_11.hmm           -            313 KW1-S21_271_cg194_1  -            454   1.4e-19   65.8   0.0   1   1   1.4e-20     1e-18   63.0   0.0     3   306    30   326    28   334 0.82 -
GH3.hmm              -            216 KW1-S21_271_cg199_1  -            431   3.6e-62  205.0   0.0   1   1   7.2e-65   4.6e-62  204.7   0.0     6   215    56   278    51   279 0.94 -
GT9.hmm              -            225 KW1-S21_271_cg205_8  -            372   2.3e-43  144.0   0.0   1   1   4.7e-46     3e-43  143.6   0.0     4   218   102   347    99   356 0.83 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_271_cg221_4  -            150   1.1e-24   82.5   0.0   1   1   1.8e-27   1.1e-24   82.4   0.0     1   147     4   143     4   150 0.87 Glycosyl transferase family 2
GT51.hmm             -            177 KW1-S21_271_cg222_3  -            886   7.8e-70  229.2   0.0   1   1   2.2e-72   1.4e-69  228.4   0.0     1   177    69   245    69   245 0.99 -
GT41.hmm             -            705 KW1-S21_271_cg227_5  -            595   2.3e-43  144.0   3.7   1   2   8.4e-19   5.4e-16   53.5   0.0    59   191   134   290   127   294 0.92 -
GT41.hmm             -            705 KW1-S21_271_cg227_5  -            595   2.3e-43  144.0   3.7   2   2   2.5e-15   1.6e-12   42.0   1.2    49   191   362   495   350   503 0.90 -
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_271_cg232_1  -            311   4.9e-26   87.3   0.0   1   1   2.9e-28   6.1e-26   87.0   0.0     3   228    56   283    55   285 0.89 Glycosyltransferase like family 2
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_271_cg232_1  -            311   2.7e-24   81.2   0.0   1   1   1.6e-26   3.5e-24   80.8   0.0     3   164    60   226    58   232 0.87 Glycosyl transferase family 2
GT2_Glyco_trans_2_3.hmm PF13632.5    197 KW1-S21_271_cg232_1  -            311   4.1e-20   67.8   0.0   1   1   3.1e-22   6.7e-20   67.1   0.0     2   144   145   286   144   307 0.88 Glycosyl transferase family group 2
GT41.hmm             -            705 KW1-S21_271_cg244_4  -            227   1.8e-34  114.6   3.1   1   2   4.1e-22   2.6e-19   64.5   0.1    81   191     5   105     1   108 0.92 -
GT41.hmm             -            705 KW1-S21_271_cg244_4  -            227   1.8e-34  114.6   3.1   2   2   2.3e-17   1.5e-14   48.8   0.7    86   208   112   216   107   224 0.87 -
AA12.hmm             -            401 KW1-S21_271_cg249_1  -            231   6.7e-17   56.4   0.0   1   1   1.6e-19     1e-16   55.8   0.0     7   216    24   214    20   229 0.84 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_271.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S21_271.tbl --domtblout KW1-S21_271_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_271.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 19:12:38 2021
# [ok]
