#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CE10.hmm             -            341 KW1-S21_138_cg214_4  -            292   5.6e-20   67.5   0.3   1   1   1.1e-22   7.1e-20   67.2   0.3    48   208    30   191     9   213 0.81 -
CE7.hmm              -            313 KW1-S21_138_cg234_1  -            399   2.2e-15   51.6   0.3   1   1   9.6e-15   6.1e-12   40.3   0.3    63   302   132   354   110   359 0.76 -
AA3_2.hmm            -            568 KW1-S21_138_cg244_12 -            535  5.6e-159  525.7   0.0   1   1  5.1e-161  6.6e-159  525.5   0.0     2   567     5   532     4   533 0.95 -
AA3.hmm              -            618 KW1-S21_138_cg244_12 -            535  2.6e-101  335.1   0.0   1   1  2.3e-103  2.9e-101  335.0   0.0    87   400     3   533     1   534 0.88 -
AA3_3.hmm            -            590 KW1-S21_138_cg244_12 -            535   5.2e-84  277.9   0.0   1   2   1.6e-67     2e-65  216.5   0.0     2   317     5   305     4   321 0.90 -
AA3_3.hmm            -            590 KW1-S21_138_cg244_12 -            535   5.2e-84  277.9   0.0   2   2   6.3e-15   8.1e-13   42.8   0.0   522   588   466   533   449   534 0.89 -
AA3_1.hmm            -            548 KW1-S21_138_cg244_12 -            535   4.1e-54  179.3   0.0   1   1   4.6e-56   5.9e-54  178.8   0.0    13   546     2   532     1   534 0.81 -
AA8.hmm              -            815 KW1-S21_138_cg244_12 -            535   8.7e-39  128.3   0.0   1   1   5.8e-40   7.4e-38  125.3   0.0   243   776     3   533     1   534 0.78 -
AA3_2.hmm            -            568 KW1-S21_138_cg245_2  -            541  5.1e-154  509.3   0.0   1   1  5.5e-156  7.1e-154  508.9   0.0     3   566     4   530     2   532 0.94 -
AA3.hmm              -            618 KW1-S21_138_cg245_2  -            541   7.8e-97  320.4   0.0   1   1   7.9e-99     1e-96  320.0   0.0    90   400     4   532     2   538 0.87 -
AA3_3.hmm            -            590 KW1-S21_138_cg245_2  -            541   6.8e-71  234.6   0.3   1   1   3.6e-57   4.6e-55  182.3   0.0     3   312     4   298     2   304 0.91 -
AA3_1.hmm            -            548 KW1-S21_138_cg245_2  -            541     9e-56  184.8   1.0   1   2   7.3e-32   9.4e-30   98.9   0.0    91   320    74   298    63   304 0.83 -
AA3_1.hmm            -            548 KW1-S21_138_cg245_2  -            541     9e-56  184.8   1.0   2   2   2.6e-19   3.4e-17   57.5   0.0   407   544   390   529   377   532 0.79 -
AA8.hmm              -            815 KW1-S21_138_cg245_2  -            541   1.2e-42  141.1   2.7   1   2   1.6e-21     2e-19   64.3   0.5   322   549    76   298    68   304 0.80 -
AA8.hmm              -            815 KW1-S21_138_cg245_2  -            541   1.2e-42  141.1   2.7   2   2     2e-18   2.6e-16   54.0   0.0   636   774   390   530   388   539 0.81 -
GH109.hmm            -            126 KW1-S21_138_cg251_3  -            288   7.8e-16   53.9   0.0   1   1   3.8e-18   2.4e-15   52.3   0.0     3   122    12   122    10   125 0.93 -
GT83.hmm             -            540 KW1-S21_138_cg275_7  -            659   5.8e-29   96.3  47.8   1   1   1.1e-31   7.1e-29   96.0  47.8     7   382    22   387    17   492 0.75 -
CE4.hmm              -            130 KW1-S21_138_cg276_7  -            298   1.2e-17   59.6   0.0   1   1   3.4e-20   2.2e-17   58.8   0.0    24   123    80   182    62   187 0.85 -
GH37.hmm             -            491 KW1-S21_138_cg280_4  -            685  2.6e-124  411.1   0.0   1   1  4.9e-127  3.1e-124  410.8   0.0    10   489   123   662   118   664 0.90 -
GH73.hmm             -            128 KW1-S21_138_cg283_13 -            386   2.5e-16   55.6   0.0   1   1   6.5e-19   4.2e-16   54.9   0.0    12   128   238   367   233   367 0.77 -
CE4.hmm              -            130 KW1-S21_138_cg283_14 -            361   1.9e-30  101.0   0.0   1   1   5.9e-33   3.8e-30  100.1   0.0     5   124   101   227    97   232 0.94 -
GT4.hmm              -            160 KW1-S21_138_cg287_2  -            433   1.4e-30  101.4   0.0   1   1   3.5e-33   2.2e-30  100.7   0.0    10   159   228   382   223   383 0.96 -
CE4.hmm              -            130 KW1-S21_138_cg292_4  -            289   2.2e-18   62.0   0.0   1   1   5.7e-21   3.6e-18   61.3   0.0     8   126    18   159    12   163 0.80 -
GT21.hmm                -            233 KW1-S21_138_cg297_2  -            410   8.3e-74  243.3   0.0   1   1   7.4e-76   1.6e-73  242.3   0.0     2   233    45   275    44   275 0.99 -
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_138_cg297_2  -            410   1.4e-25   85.8   0.0   1   1   9.4e-28     2e-25   85.3   0.0     5   229    47   273    44   280 0.89 Glycosyltransferase like family 2
GT2_Glyco_trans_2_3.hmm PF13632.5    197 KW1-S21_138_cg297_2  -            410   3.3e-22   74.6   1.5   1   1   2.4e-24   5.2e-22   74.0   1.5     1   193   132   322   132   326 0.91 Glycosyl transferase family group 2
GH23.hmm             -            135 KW1-S21_138_cg320_2  -            188   1.3e-26   89.0   0.2   1   1   3.1e-29     2e-26   88.4   0.2     6   119    59   173    56   181 0.92 -
GT19.hmm             -            354 KW1-S21_138_cg322_3  -            409  9.8e-113  371.6   0.0   1   1  1.8e-115  1.1e-112  371.4   0.0     1   351    18   377    18   380 0.96 -
GT41.hmm             -            705 KW1-S21_138_cg324_3  -            217   3.2e-17   57.6   0.8   1   1     1e-15   6.6e-13   43.3   0.2   108   191    18   103    12   115 0.92 -
GH3.hmm              -            216 KW1-S21_138_cg327_11 -            284   1.1e-43  144.6   0.0   1   1   2.9e-46   1.9e-43  143.8   0.0    16   215     1   222     1   226 0.89 -
AA3.hmm              -            618 KW1-S21_138_cg345_3  -            420   9.4e-20   65.7   0.0   1   1   1.6e-22   1.1e-19   65.6   0.0    90   285    17   283    12   400 0.68 -
AA1.hmm              -            943 KW1-S21_138_cg362_2  -            448   5.9e-44  145.8  10.5   1   1   3.5e-45   5.7e-43  142.5  10.5   458   666    95   344    57   368 0.80 -
AA1_2.hmm            -            337 KW1-S21_138_cg362_2  -            448   6.9e-26   86.3   0.0   1   1   6.1e-27   9.8e-25   82.5   0.0    11   226    96   346    93   368 0.76 -
AA1_3.hmm            -            312 KW1-S21_138_cg362_2  -            448   5.8e-25   83.4   0.1   1   1   4.7e-26   7.6e-24   79.7   0.1    39   263    94   351    82   385 0.80 -
AA1_1.hmm            -            303 KW1-S21_138_cg362_2  -            448   2.9e-17   58.0   0.0   1   1   2.4e-15   3.8e-13   44.5   0.0    16   119    95   191    86   197 0.83 -
GT51.hmm             -            177 KW1-S21_138_cg364_5  -            827   5.3e-66  216.8   0.0   1   1   1.5e-68   9.5e-66  215.9   0.0     1   176    55   233    55   234 0.97 -
GT83.hmm             -            540 KW1-S21_138_cg366_2  -            538   3.3e-41  136.7  60.9   1   1   6.6e-44   4.3e-41  136.3  60.9    15   379    52   410    41   460 0.72 -
GT4.hmm              -            160 KW1-S21_138_cg375_2  -            385     1e-32  108.4   0.0   1   1   2.2e-35   1.4e-32  107.9   0.0    13   159   201   349   193   350 0.93 -
GT30.hmm             -            177 KW1-S21_138_cg384_4  -            461   3.6e-61  201.0   0.0   1   1   1.2e-63   7.5e-61  200.0   0.0     2   175    46   221    45   222 0.98 -
GT41.hmm             -            705 KW1-S21_138_cg385_2  -            685   1.3e-16   55.5   0.0   1   1   1.5e-18   9.9e-16   52.6   0.0    55   192    32   165    23   493 0.82 -
GT41.hmm             -            705 KW1-S21_138_cg388_3  -            358   1.5e-18   62.0  23.9   1   1   6.5e-15   4.1e-12   40.7   3.2    78   193   191   312   185   355 0.82 -
GT41.hmm             -            705 KW1-S21_138_cg393_2  -            393   1.9e-17   58.3   5.9   1   1     5e-17   3.2e-14   47.7   1.1    57   191   155   286   102   292 0.89 -
GT4.hmm              -            160 KW1-S21_138_cg408_9  -            346   1.8e-31  104.3   0.0   1   1   8.7e-34   2.8e-31  103.7   0.0     5   154   167   310   163   316 0.96 -
GT5.hmm              -            472 KW1-S21_138_cg408_9  -            346   2.1e-16   54.9   0.0   1   1   8.9e-19   2.9e-16   54.4   0.0   284   450   165   316   139   341 0.80 -
GT20.hmm             -            475 KW1-S21_138_cg413_1  -            462  7.7e-164  540.9   0.0   1   1  1.4e-166  8.7e-164  540.7   0.0    13   475     2   456     1   456 0.96 -
GH15.hmm             -            361 KW1-S21_138_cg413_2  -            602   4.6e-79  261.5   0.2   1   1     1e-81   6.4e-79  261.0   0.2     2   360   226   590   225   591 0.89 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_138.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S21_138.tbl --domtblout KW1-S21_138_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_138.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 18:13:36 2021
# [ok]
