#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT51.hmm             -            177 KW1-S08_186_cg191_11 -            620   5.7e-68  223.2   0.0   1   1   1.3e-70   8.1e-68  222.7   0.0     1   177    53   229    53   229 0.99 -
GT41.hmm             -            705 KW1-S08_186_cg194_3  -            304   6.3e-18   59.9   1.5   1   1   8.5e-15   5.5e-12   40.3   0.1    42   191    36   175    15   179 0.84 -
GT4.hmm              -            160 KW1-S08_186_cg204_7  -            346   1.7e-30  101.1   0.0   1   1     8e-33   2.6e-30  100.5   0.0     5   154   167   310   163   316 0.96 -
GT5.hmm              -            472 KW1-S08_186_cg204_7  -            346     5e-15   50.4   0.0   1   1   2.2e-17   6.9e-15   49.9   0.0   284   450   165   316   139   341 0.80 -
CE4.hmm              -            130 KW1-S08_186_cg224_3  -            286     6e-18   60.6   0.0   1   1   1.9e-20   1.2e-17   59.6   0.0    25   123    56   156    37   161 0.91 -
GT30.hmm             -            177 KW1-S08_186_cg240_4  -            461   3.6e-61  201.0   0.0   1   1   1.2e-63   7.5e-61  200.0   0.0     2   175    46   221    45   222 0.98 -
GT83.hmm             -            540 KW1-S08_186_cg247_5  -            558   3.8e-94  311.4  64.3   1   1     8e-97   5.1e-94  311.0  64.3     8   501    11   503     6   536 0.78 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S08_186_cg247_6  -            245   6.5e-25   83.2   0.0   1   1   1.4e-27     9e-25   82.7   0.0     1   166     6   171     6   174 0.89 Glycosyl transferase family 2
GT81.hmm                -            293 KW1-S08_186_cg250_12 -            345   7.6e-19   62.9   0.0   1   1   3.1e-21     1e-18   62.5   0.0    20   215    21   200    10   245 0.86 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S08_186_cg250_12 -            345   1.5e-16   56.0   0.0   1   1   6.2e-19     2e-16   55.6   0.0     2   140    26   152    25   181 0.86 Glycosyl transferase family 2
CE4.hmm              -            130 KW1-S08_186_cg251_10 -            361   1.9e-30  101.0   0.0   1   1   5.9e-33   3.8e-30  100.1   0.0     5   124   101   227    97   232 0.94 -
GH73.hmm             -            128 KW1-S08_186_cg251_11 -            386   2.5e-16   55.6   0.0   1   1   6.5e-19   4.2e-16   54.9   0.0    12   128   238   367   233   367 0.77 -
GH37.hmm             -            491 KW1-S08_186_cg253_5  -            685  2.4e-126  417.8   0.0   1   1  4.6e-129  2.9e-126  417.5   0.0    10   489   123   662   118   664 0.90 -
CE10.hmm             -            341 KW1-S08_186_cg257_11 -            294   1.2e-32  109.1   0.1   1   1   2.4e-35   1.5e-32  108.8   0.1    62   309    47   270     9   292 0.82 -
GT4.hmm              -            160 KW1-S08_186_cg286_27 -            385   2.6e-32  107.0   0.0   1   1   5.7e-35   3.6e-32  106.5   0.0    13   159   201   349   193   350 0.93 -
GH23.hmm             -            135 KW1-S08_186_cg293_4  -            451   2.3e-26   88.2   5.3   1   1   7.3e-29   4.7e-26   87.2   0.1    17   122   299   429   289   437 0.91 -
GT41.hmm             -            705 KW1-S08_186_cg301_18 -            163   1.9e-21   71.5   1.3   1   1   1.4e-16   8.8e-14   46.2   0.3    93   191     6    94     1    97 0.90 -
GT41.hmm             -            705 KW1-S08_186_cg312_9  -            539   2.2e-36  120.9   1.3   1   1   2.4e-17   1.5e-14   48.7   0.0   123   192   162   240   159   337 0.81 -
CE4.hmm              -            130 KW1-S08_186_cg314_2  -            289   3.9e-20   67.7   0.0   1   1   1.1e-22   6.9e-20   66.9   0.0    10   126    20   159    13   163 0.81 -
AA4.hmm              -            522 KW1-S08_186_cg315_8  -            570   1.7e-17   58.5   0.0   1   1   8.7e-18   2.8e-15   51.2   0.0    53   193    60   199    47   208 0.89 -
AA7.hmm              -            458 KW1-S08_186_cg315_8  -            570   1.9e-17   59.3   0.6   1   1   1.4e-18   4.4e-16   54.8   1.0    13   148    59   197    54   211 0.91 -
AA3_2.hmm            -            568 KW1-S08_186_cg336_12 -            535  2.4e-159  526.9   0.0   1   1  2.2e-161  2.8e-159  526.7   0.0     2   567     5   532     4   533 0.95 -
AA3.hmm              -            618 KW1-S08_186_cg336_12 -            535  2.7e-101  335.1   0.0   1   1  2.4e-103    3e-101  334.9   0.0    87   400     3   533     1   534 0.88 -
AA3_3.hmm            -            590 KW1-S08_186_cg336_12 -            535     7e-84  277.5   0.0   1   2   1.6e-67     2e-65  216.5   0.0     2   317     5   305     4   321 0.90 -
AA3_3.hmm            -            590 KW1-S08_186_cg336_12 -            535     7e-84  277.5   0.0   2   2   8.5e-15   1.1e-12   42.4   0.0   522   587   466   532   449   534 0.89 -
AA3_1.hmm            -            548 KW1-S08_186_cg336_12 -            535   2.5e-54  180.0   0.0   1   1   2.9e-56   3.7e-54  179.5   0.0    13   546     2   532     1   534 0.81 -
AA8.hmm              -            815 KW1-S08_186_cg336_12 -            535   4.4e-39  129.3   0.0   1   1   2.9e-40   3.7e-38  126.3   0.0   243   776     3   533     1   534 0.78 -
GT28.hmm             -            157 KW1-S08_186_cg337_5  -            383   5.3e-46  151.5   0.2   1   1   8.3e-49   5.3e-46  151.5   0.2     2   155   195   355   194   357 0.95 -
CE11.hmm             -            271 KW1-S08_186_cg337_12 -            317  2.3e-106  350.3   0.0   1   1  4.1e-109  2.7e-106  350.1   0.0     1   270     7   278     7   279 0.98 -
CE10.hmm             -            341 KW1-S08_186_cg338_8  -            292   5.6e-20   67.5   0.3   1   1   1.1e-22   7.1e-20   67.2   0.3    48   208    30   191     9   213 0.81 -
GH102.hmm            -            157 KW1-S08_186_cg346_3  -            239   1.6e-32  107.9   0.0   1   1   3.2e-35     2e-32  107.6   0.0     2   103   137   238   136   239 0.97 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S08_186.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S08_186.tbl --domtblout KW1-S08_186_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S08_186.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 12:29:58 2021
# [ok]
