#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AA7.hmm              -            458 KW1-S11_109_cg109_1  -            380   6.9e-20   67.4   0.6   1   1     6e-22   1.9e-19   65.9   0.6    13   194    49   237    45   251 0.87 -
GH153.hmm            -            349 KW1-S11_109_cg110_2  -            385     2e-25   84.7   3.6   1   1   2.1e-27   1.3e-24   82.0   3.6    43   314    72   354    47   362 0.78 -
GT51.hmm             -            177 KW1-S11_109_cg126_7  -            233   1.7e-48  159.8   0.0   1   1   3.2e-51     2e-48  159.5   0.0    12   175    56   218    47   220 0.96 -
AA5.hmm              -           1281 KW1-S11_109_cg126_10 -            624   9.3e-87  287.0   4.3   1   1     5e-89   1.1e-86  286.8   4.3   567  1023   132   621    69   623 0.86 -
AA5_2.hmm            -            588 KW1-S11_109_cg126_10 -            624   2.4e-45  150.5   0.0   1   1     1e-40   2.1e-38  127.5   0.0   342   587   386   621   355   622 0.83 -
AA5_1.hmm            -            563 KW1-S11_109_cg126_10 -            624   2.1e-31  104.0   1.1   1   1     2e-19   4.3e-17   56.7   0.2   368   539   466   620   461   622 0.83 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S11_109_cg134_6  -            240   1.5e-24   82.0   0.0   1   1   3.2e-27     2e-24   81.6   0.0     1   153     4   150     4   158 0.84 Glycosyl transferase family 2
GH3.hmm              -            216 KW1-S11_109_cg145_4  -            506   7.3e-62  204.0   0.0   1   1   1.7e-64   1.1e-61  203.5   0.0     7   215    64   285    59   286 0.94 -
GT51.hmm             -            177 KW1-S11_109_cg152_3  -            886   7.9e-70  229.2   0.0   1   1   2.2e-72   1.4e-69  228.4   0.0     1   177    69   245    69   245 0.99 -
AA2.hmm              -            255 KW1-S11_109_cg153_8  -            752   2.9e-40  133.6   0.2   1   2   4.8e-16   3.1e-13   45.1   0.0    14   114    99   200    87   206 0.84 -
AA2.hmm              -            255 KW1-S11_109_cg153_8  -            752   2.9e-40  133.6   0.2   2   2   6.9e-16   4.4e-13   44.5   0.4    23   253   481   746   468   748 0.74 -
GT9.hmm              -            225 KW1-S11_109_cg153_14 -            372   6.2e-42  139.3   0.0   1   1   1.3e-44     8e-42  138.9   0.0     4   218   102   347    99   356 0.83 -
GT20.hmm             -            475 KW1-S11_109_cg163_2  -            733  7.3e-185  610.2   0.0   1   1  1.4e-187  9.1e-185  609.9   0.0    13   474     2   464     1   465 0.96 -
GT41.hmm             -            705 KW1-S11_109_cg172_7  -            227   1.8e-34  114.6   3.1   1   2   4.1e-22   2.6e-19   64.5   0.1    81   191     5   105     1   108 0.92 -
GT41.hmm             -            705 KW1-S11_109_cg172_7  -            227   1.8e-34  114.6   3.1   2   2   2.3e-17   1.5e-14   48.8   0.7    86   208   112   216   107   224 0.87 -
GT41.hmm             -            705 KW1-S11_109_cg182_5  -            334   2.4e-26   87.7  10.1   1   2   5.8e-17   3.7e-14   47.4   2.4    64   191    94   241    86   242 0.94 -
GT41.hmm             -            705 KW1-S11_109_cg182_5  -            334   2.4e-26   87.7  10.1   2   2   4.5e-16   2.9e-13   44.5   1.4   130   228   214   303   212   330 0.52 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S11_109_cg183_3  -            306   1.3e-21   72.5   0.0   1   1   2.9e-24   1.9e-21   71.9   0.0     1   114    39   155    39   193 0.92 Glycosyl transferase family 2
GH113.hmm            -            306 KW1-S11_109_cg188_2  -            368   7.1e-97  319.4   1.5   1   1   1.3e-99   8.1e-97  319.2   1.5     4   305    46   354    43   355 0.96 -
GH15.hmm             -            361 KW1-S11_109_cg205_1  -            654   3.1e-83  275.2   0.4   1   1   5.9e-86   3.8e-83  274.9   0.4    13   358   280   639   269   642 0.90 -
CE10.hmm             -            341 KW1-S11_109_cg205_2  -            348   6.4e-39  129.8   0.0   1   1   1.4e-41   8.8e-39  129.3   0.0    66   313    51   313    38   331 0.81 -
GT4.hmm              -            160 KW1-S11_109_cg210_8  -            403   3.2e-32  106.7   0.0   1   1     8e-35   5.1e-32  106.1   0.0     4   156   192   356   189   361 0.89 -
GH23.hmm             -            135 KW1-S11_109_cg211_3  -            247   8.7e-26   86.3   0.0   1   1   1.8e-28   1.2e-25   85.9   0.0    16   122   122   233   112   244 0.88 -
GH130.hmm            -            296 KW1-S11_109_cg215_4  -            503   3.7e-56  185.5   0.0   1   1   2.1e-57   1.3e-54  180.4   0.0    54   295   262   499   249   500 0.90 -
GH5_1.hmm            -            310 KW1-S11_109_cg216_2  -            626  1.8e-120  397.5   0.4   1   1  4.8e-122    3e-120  396.7   0.4     2   310    31   343    30   343 0.98 -
GH5.hmm              -            275 KW1-S11_109_cg216_2  -            626   6.1e-50  165.6   3.3   1   1   9.5e-52   6.1e-50  165.6   3.3     3   242    29   345    27   363 0.80 -
CBM2.hmm             -            101 KW1-S11_109_cg216_2  -            626     4e-44  144.6  20.4   1   2   3.3e-25   2.1e-23   78.1   5.1     2    91   415   503   414   512 0.88 -
CBM2.hmm             -            101 KW1-S11_109_cg216_2  -            626     4e-44  144.6  20.4   2   2   2.6e-23   1.6e-21   72.0   7.4     2    83   546   624   545   625 0.95 -
GH5_20.hmm           -            344 KW1-S11_109_cg216_2  -            626   1.6e-42  141.3   0.1   1   1   1.1e-41     7e-40  132.6   0.1     3   344    35   338    33   338 0.88 -
GH5_53.hmm           -            386 KW1-S11_109_cg216_2  -            626   1.6e-37  124.7  16.5   1   2   3.7e-20   2.4e-18   61.5   0.8   142   281   142   272   130   277 0.83 -
GH5_53.hmm           -            386 KW1-S11_109_cg216_2  -            626   1.6e-37  124.7  16.5   2   2   6.8e-16   4.4e-14   47.5   5.1   306   386   276   343   272   343 0.88 -
GH5_24.hmm           -            315 KW1-S11_109_cg216_2  -            626   8.9e-37  122.5   0.0   1   1   2.4e-38   1.6e-36  121.7   0.0     5   310    32   337    28   341 0.84 -
GH5_51.hmm           -            351 KW1-S11_109_cg216_2  -            626   5.1e-33  109.9   0.2   1   1   3.2e-33     2e-31  104.6   0.2    41   346    49   333    44   338 0.83 -
GH5_8.hmm            -            253 KW1-S11_109_cg216_2  -            626   2.7e-25   84.6   0.0   1   1   6.4e-27   4.1e-25   84.0   0.0     4   252    32   341    29   342 0.83 -
GH5_11.hmm           -            313 KW1-S11_109_cg216_2  -            626   1.1e-18   62.8   0.0   1   1   9.1e-20   5.8e-18   60.5   0.0     3   306    30   326    28   334 0.81 -
GT28.hmm             -            157 KW1-S11_109_cg219_2  -            357   1.9e-51  169.2   0.0   1   1   4.3e-54   2.8e-51  168.7   0.0     2   157   183   341   182   341 0.96 -
GH23.hmm             -            135 KW1-S11_109_cg220_9  -            292   4.7e-33  109.9   0.0   1   1   1.1e-35   6.8e-33  109.4   0.0    14   129   172   287   164   291 0.94 -
GT4.hmm              -            160 KW1-S11_109_cg231_2  -            418   2.8e-32  106.9   0.0   1   1   6.2e-35     4e-32  106.4   0.0     4   159   221   386   218   387 0.94 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S11_109.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S11_109.tbl --domtblout KW1-S11_109_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S11_109.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 14:07:02 2021
# [ok]
