#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CE10.hmm             -            341 KW1-S08_229_cg188_3  -            297   5.2e-57  189.3   1.2   1   1   9.3e-60   5.9e-57  189.1   1.2    87   337    41   295     8   296 0.82 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S08_229_cg191_5  -            104   1.6e-28   95.0   0.0   1   1   2.7e-31   1.7e-28   94.8   0.0     1    90    16   103    16   104 0.99 Glycosyl transferase family 2
GH109.hmm            -            126 KW1-S08_229_cg196_1  -            146   2.3e-17   58.9   0.0   1   1   2.8e-19   1.8e-16   56.0   0.0     3   126    10   120     9   120 0.90 -
GT51.hmm             -            177 KW1-S08_229_cg197_13 -            747     1e-57  189.8   0.0   1   1   2.7e-60   1.7e-57  189.0   0.0     2   166    56   221    55   245 0.92 -
AA7.hmm              -            458 KW1-S08_229_cg200_1  -            916   7.3e-17   57.4   0.1   1   1   2.3e-18   1.5e-15   53.1   0.3    11   146    33   171    28   180 0.92 -
CE4.hmm              -            130 KW1-S08_229_cg203_6  -            313   7.3e-17   57.1   0.0   1   1   2.2e-19   1.4e-16   56.2   0.0    22   126    60   173    45   177 0.87 -
GH23.hmm             -            135 KW1-S08_229_cg245_6  -            542   5.6e-29   96.7   2.0   1   1   3.6e-31   1.1e-28   95.7   2.0    11   125   184   316   174   323 0.90 -
GT41.hmm             -            705 KW1-S08_229_cg247_1  -            575   1.9e-76  253.3  10.9   1   2     2e-19   1.3e-16   55.6   0.1    81   191   119   221   116   223 0.95 -
GT41.hmm             -            705 KW1-S08_229_cg247_1  -            575   1.9e-76  253.3  10.9   2   2   4.9e-18   3.2e-15   51.0   0.1   123   191   289   357   288   358 0.97 -
GT9.hmm              -            225 KW1-S08_229_cg281_24 -            347   3.6e-59  195.7   0.0   1   1   7.9e-62   5.1e-59  195.2   0.0     3   221    79   321    78   324 0.90 -
GT51.hmm             -            177 KW1-S08_229_cg281_26 -            792   3.4e-61  201.1   0.0   1   1   9.9e-64   6.4e-61  200.2   0.0     2   176    40   213    39   214 0.98 -
CE3.hmm              -            194 KW1-S08_229_cg284_4  -            234   1.9e-15   52.5   0.0   1   1   2.8e-17   1.8e-14   49.4   0.0     3   192    55   225    54   227 0.87 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S08_229_cg286_4  -            495   6.4e-16   53.9   0.0   1   1   2.4e-18   1.5e-15   52.7   0.0     2   167    92   271    91   273 0.90 Glycosyl transferase family 2
GH23.hmm             -            135 KW1-S08_229_cg295_1  -            223   4.5e-21   71.1   4.6   1   1   7.6e-24   4.9e-21   71.0   4.0     6   124    79   210    74   217 0.90 -
GH103.hmm            -            295 KW1-S08_229_cg297_3  -            338   8.2e-46  151.7   0.1   1   1   1.4e-47   9.1e-45  148.2   0.0     8   204    43   265    35   270 0.91 -
GH23.hmm             -            135 KW1-S08_229_cg312_15 -            763   2.6e-26   88.1   0.1   1   1     4e-29   2.6e-26   88.1   0.1    14   122   605   732   593   739 0.88 -
CE4.hmm              -            130 KW1-S08_229_cg322_16 -            300   1.2e-16   56.4   0.0   1   1   4.8e-19   3.1e-16   55.1   0.0    24   126    81   184    65   188 0.84 -
GT4.hmm              -            160 KW1-S08_229_cg322_29 -            376   3.9e-29   96.7   0.0   1   1   9.2e-32   5.9e-29   96.1   0.0     4   156   218   375   217   376 0.95 -
CE10.hmm             -            341 KW1-S08_229_cg348_3  -            289   2.5e-33  111.4   0.2   1   1   5.1e-36   3.3e-33  111.0   0.2    35   309    14   260     4   282 0.83 -
AA4.hmm              -            522 KW1-S08_229_cg363_6  -            496     1e-30  102.1   0.0   1   1   1.3e-28   4.2e-26   86.9   0.2    19   248    19   238     4   253 0.82 -
AA7.hmm              -            458 KW1-S08_229_cg363_6  -            496   7.7e-16   54.0   2.4   1   1   3.9e-18   1.3e-15   53.3   2.4    12   194    49   238    45   253 0.88 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S08_229_cg379_3  -            288   1.6e-25   85.1   0.0   1   1     8e-28   2.6e-25   84.5   0.0     2   131     8   134     7   168 0.87 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S08_229_cg379_3  -            288     7e-16   54.1   0.0   1   1   3.5e-18   1.1e-15   53.4   0.0     4   126     6   121     2   186 0.88 Glycosyltransferase like family 2
GT4.hmm              -            160 KW1-S08_229_cg383_3  -            381   2.3e-29   97.4   0.0   1   1   5.4e-32   3.5e-29   96.9   0.0    12   159   197   348   188   349 0.94 -
GT20.hmm             -            475 KW1-S08_229_cg391_5  -            505  4.8e-172  568.0   0.0   1   1  9.9e-175  6.3e-172  567.6   0.0    12   472    11   475     2   475 0.95 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S08_229.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S08_229.tbl --domtblout KW1-S08_229_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S08_229.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 13:05:35 2021
# [ok]
