#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT41.hmm             -            705 KW1-S21_193_cg100_14 -            287   3.9e-17   57.3   0.2   1   1   2.3e-15   1.5e-12   42.2   0.0    38   191    46   190    10   199 0.76 -
GT41.hmm             -            705 KW1-S21_193_cg104_6  -            238   4.5e-21   70.3   7.8   1   1   7.7e-17   4.9e-14   47.0   0.5   118   191    28   102     5   106 0.82 -
CE14.hmm             -            124 KW1-S21_193_cg115_5  -            437   1.1e-32  108.7   1.4   1   1   3.6e-35   2.3e-32  107.7   1.4     1   124   211   327   211   327 0.94 -
GT4.hmm              -            160 KW1-S21_193_cg118_10 -            374   9.8e-42  137.6   0.0   1   1     5e-44   1.6e-41  137.0   0.0     6   156   194   341   191   345 0.97 -
GT5.hmm              -            472 KW1-S21_193_cg118_10 -            374     4e-26   87.0   0.0   1   1   3.3e-24   1.1e-21   72.4   0.0   197   471   135   368   111   369 0.75 -
GH114.hmm            -            190 KW1-S21_193_cg122_4  -            128   5.2e-28   93.3   0.1   1   1   9.6e-31   6.2e-28   93.0   0.1     1    81    48   128    48   128 0.99 -
GT4.hmm              -            160 KW1-S21_193_cg127_21 -            366   5.7e-40  131.9   0.0   1   1   2.6e-42   8.3e-40  131.4   0.0     7   157   183   333   179   336 0.97 -
GT5.hmm              -            472 KW1-S21_193_cg127_21 -            366   7.8e-16   53.0   0.0   1   1   3.2e-18     1e-15   52.6   0.0   289   465   182   353   144   359 0.85 -
GH109.hmm            -            126 KW1-S21_193_cg134_3  -            431   2.4e-18   62.0   0.0   1   1   6.7e-21   4.3e-18   61.2   0.0     3   119    29   135    27   141 0.88 -
GT4.hmm              -            160 KW1-S21_193_cg173_1  -            356     1e-29   98.6   0.0   1   1   2.5e-32   1.6e-29   97.9   0.0     7   159   184   337   181   338 0.93 -
CE1.hmm              -            227 KW1-S21_193_cg177_2  -            296   7.3e-18   60.4   0.0   1   1   1.5e-20   9.3e-18   60.1   0.0     4   198    42   260    39   279 0.69 -
GT1.hmm              -            382 KW1-S21_193_cg196_5  -            421   5.6e-43  143.4  18.3   1   1     1e-45   6.6e-43  143.1  18.3     4   379    13   416    12   418 0.97 -
GT41.hmm             -            705 KW1-S21_193_cg220_9  -            257   3.1e-26   87.4   0.3   1   1   3.5e-19   2.3e-16   54.8   0.3    49   191    87   219    70   240 0.81 -
CE10.hmm             -            341 KW1-S21_193_cg221_2  -            725   1.7e-24   82.4   0.3   1   1   8.5e-27   2.7e-24   81.7   0.3    72   320   464   700   452   710 0.88 -
GH74.hmm             -            233 KW1-S21_193_cg231_3  -            765   3.6e-61  201.8  23.6   1   2   4.8e-17   1.5e-14   49.2   2.3    29   110   103   188    88   198 0.80 -
GH74.hmm             -            233 KW1-S21_193_cg231_3  -            765   3.6e-61  201.8  23.6   2   2   4.8e-15   1.5e-12   42.7   0.3    39   109   289   354   285   359 0.88 -
CE10.hmm             -            341 KW1-S21_193_cg256_3  -            769   1.2e-28   96.0   0.7   1   1   9.2e-31     2e-28   95.3   0.7    93   316   507   721   414   748 0.77 -
CE1.hmm              -            227 KW1-S21_193_cg256_3  -            769     3e-15   51.8   3.0   1   1   4.9e-16     1e-13   46.8   2.7    12   221   502   727   493   762 0.70 -
CBM50.hmm            -             40 KW1-S21_193_cg258_5  -            493     1e-27   91.6   0.3   1   1   6.6e-16   2.1e-13   45.7   0.1     1    39   447   490   447   490 0.87 -
GH23.hmm             -            135 KW1-S21_193_cg258_5  -            493   5.4e-25   83.8   0.4   1   1     3e-27   9.7e-25   82.9   0.4     6   121   148   285   143   295 0.94 -
GH23.hmm             -            135 KW1-S21_193_cg258_6  -            232   6.4e-23   77.1   0.0   1   1   3.7e-25   2.4e-22   75.2   0.0    15   121   114   222   104   230 0.89 -
AA3.hmm              -            618 KW1-S21_193_cg260_4  -            530   7.1e-59  195.0   0.0   1   1   7.4e-61   9.5e-59  194.6   0.0    86   399     5   518     2   525 0.81 -
AA3_1.hmm            -            548 KW1-S21_193_cg260_4  -            530   1.1e-34  115.2   0.1   1   1   1.3e-15   1.6e-13   45.3   0.0   482   545   456   517   444   519 0.93 -
AA3_2.hmm            -            568 KW1-S21_193_cg260_4  -            530   2.7e-33  110.8   0.0   1   2   1.4e-18   1.8e-16   55.2   0.0     2   284     8   293     7   296 0.79 -
AA3_2.hmm            -            568 KW1-S21_193_cg260_4  -            530   2.7e-33  110.8   0.0   2   2   4.4e-15   5.7e-13   43.7   0.0   500   566   451   517   444   519 0.94 -
GH105.hmm            -            332 KW1-S21_193_cg268_1  -            400   6.9e-76  250.9   0.0   1   1   1.3e-78   8.5e-76  250.6   0.0    11   330    76   391    66   393 0.93 -
GT19.hmm             -            354 KW1-S21_193_cg270_9  -            371  7.3e-106  349.0   0.0   1   1  1.3e-108  8.3e-106  348.8   0.0     1   353     7   353     7   354 0.95 -
CE11.hmm             -            271 KW1-S21_193_cg270_12 -            283   8.1e-92  302.6   0.0   1   1   1.4e-94   9.1e-92  302.4   0.0     2   270     7   275     6   276 0.98 -
AA4.hmm              -            522 KW1-S21_193_cg276_2  -            562   4.3e-18   60.5   0.0   1   1   2.7e-18   8.5e-16   52.9   0.0     7   189    57   247    51   297 0.78 -
AA7.hmm              -            458 KW1-S21_193_cg276_2  -            562   7.7e-17   57.3   0.0   1   1   3.2e-18     1e-15   53.6   0.0    11   454   104   554    99   558 0.73 -
AA7.hmm              -            458 KW1-S21_193_cg277_3  -            947   5.6e-17   57.8   2.5   1   1   3.8e-19   2.4e-16   55.7   2.0    13   156    19   165    15   165 0.90 -
GT4.hmm              -            160 KW1-S21_193_cg282_2  -            796   2.2e-17   58.5   0.0   1   1   7.3e-20   4.7e-17   57.4   0.0     7   155   209   369   203   374 0.90 -
GH130.hmm            -            296 KW1-S21_193_cg282_3  -            327   2.3e-95  314.2   0.0   1   1   4.1e-98   2.6e-95  314.0   0.0     2   296    15   315    14   315 0.96 -
CE11.hmm             -            271 KW1-S21_193_cg284_1  -            155   2.4e-42  140.3   0.0   1   1   4.2e-45   2.7e-42  140.2   0.0   136   270     2   134     1   135 0.95 -
GT19.hmm             -            354 KW1-S21_193_cg284_4  -            387  4.1e-107  353.1   0.0   1   1  7.3e-110  4.7e-107  352.9   0.0     1   352    22   367    22   369 0.95 -
CE10.hmm             -            341 KW1-S21_193_cg285_1  -            404   7.5e-23   76.9   0.0   1   1   1.6e-25     1e-22   76.5   0.0    93   313   159   365   116   385 0.82 -
GT28.hmm             -            157 KW1-S21_193_cg358_2  -            364     3e-45  149.1   0.0   1   1   7.5e-48   4.8e-45  148.4   0.0     3   156   194   349   192   350 0.95 -
GH74.hmm             -            233 KW1-S21_193_cg362_2  -            331     2e-26   88.1   8.8   1   1   8.2e-18   5.3e-15   50.7   0.1    42   110   123   194   100   200 0.85 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_193_cg369_3  -            247   5.8e-26   86.6   0.0   1   1   1.6e-28     1e-25   85.8   0.0     1   167     9   169     9   172 0.89 Glycosyl transferase family 2
AA7.hmm              -            458 KW1-S21_193_cg375_3  -            257   4.7e-23   77.8   0.8   1   1   2.1e-15   1.3e-12   43.3   0.2    14    93    44   124    33   130 0.92 -
CE1.hmm              -            227 KW1-S21_193_cg385_5  -            315     1e-21   73.0   0.0   1   1   2.7e-24   1.7e-21   72.3   0.0     5   143    54   211    52   291 0.71 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_193_cg391_6  -            245   8.9e-34  112.0   0.0   1   1   3.6e-36   1.2e-33  111.7   0.0     2   167    14   174    13   176 0.95 Glycosyl transferase family 2
GT81.hmm                -            293 KW1-S21_193_cg391_6  -            245   5.6e-19   63.4   0.4   1   1   1.4e-20   4.5e-18   60.4   0.4    22   214    11   194     3   202 0.73 -
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_193_cg393_3  -            509   3.3e-32  107.5   1.6   1   1   3.2e-34   5.1e-32  106.9   1.6     1   228    70   298    70   300 0.93 Glycosyltransferase like family 2
GT2_Glyco_trans_2_3.hmm PF13632.5    197 KW1-S21_193_cg393_3  -            509   3.2e-26   87.8   2.3   1   1     4e-28   6.3e-26   86.8   2.3     2   194   160   371   159   379 0.85 Glycosyl transferase family group 2
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_193_cg393_3  -            509   3.9e-23   77.4   0.1   1   1   3.9e-25   6.2e-23   76.7   0.1     3   132    75   209    73   245 0.84 Glycosyl transferase family 2
GT21.hmm                -            233 KW1-S21_193_cg393_3  -            509   1.8e-15   52.4   0.0   1   1   1.7e-17   2.8e-15   51.8   0.0     1   231    70   299    70   300 0.94 -
PL22.hmm             -            265 KW1-S21_193_cg398_1  -            530   6.1e-24   79.9   0.0   1   1     8e-15   5.1e-12   40.8   0.0   104   198    72   154    54   157 0.90 -
GT41.hmm             -            705 KW1-S21_193_cg421_3  -            316   2.4e-26   87.7   3.7   1   1   5.5e-18   3.5e-15   50.8   2.1    65   191    94   210    47   212 0.80 -
AA12.hmm             -            401 KW1-S21_193_cg436_1  -            187   1.5e-15   52.0   0.1   1   1   4.2e-18   2.7e-15   51.1   0.1   227   399    24   180    14   182 0.74 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_193.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S21_193.tbl --domtblout KW1-S21_193_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_193.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 18:48:15 2021
# [ok]
