#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH23.hmm             -            135 KW1-S21_260_cg62_1   -            196   3.4e-19   65.0   0.0   1   1   9.7e-22   6.2e-19   64.1   0.0    10   105    89   184    81   195 0.85 -
AA4.hmm              -            522 KW1-S21_260_cg67_1   -            206   5.7e-17   56.8   0.0   1   1   2.2e-19     7e-17   56.5   0.0     8   186    30   206    28   206 0.89 -
AA7.hmm              -            458 KW1-S21_260_cg67_1   -            206   1.2e-16   56.6   0.1   1   1     5e-19   1.6e-16   56.3   0.1    12   143    71   206    68   206 0.97 -
GH23.hmm             -            135 KW1-S21_260_cg75_3   -            526     2e-23   78.7   0.3   1   1   8.5e-26   5.4e-23   77.3   0.3     6   124   355   512   351   520 0.93 -
GH103.hmm            -            295 KW1-S21_260_cg86_6   -            330   5.1e-93  306.6   0.0   1   1   9.4e-96     6e-93  306.4   0.0     6   292    33   320    29   323 0.93 -
GT41.hmm             -            705 KW1-S21_260_cg99_1   -            389   1.7e-28   94.8   2.3   1   1   1.2e-22   7.7e-20   66.2   0.5    39   191     8   150     1   152 0.87 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_260_cg104_2  -            280   3.4e-26   87.4   0.0   1   1   1.6e-28     5e-26   86.8   0.0     1   103     4   101     4   157 0.94 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_260_cg104_2  -            280   9.5e-19   63.5   0.0   1   1     5e-21   1.6e-18   62.7   0.0     4   218     3   206     2   218 0.86 Glycosyltransferase like family 2
AA3_2.hmm            -            568 KW1-S21_260_cg116_4  -            548    4e-164  542.7   0.0   1   1  4.9e-166  6.3e-164  542.0   0.0     1   566     5   530     5   532 0.96 -
AA3.hmm              -            618 KW1-S21_260_cg116_4  -            548    2e-107  355.4   0.0   1   1  1.8e-109  2.3e-107  355.1   0.0    86   402     3   534     1   543 0.89 -
AA3_3.hmm            -            590 KW1-S21_260_cg116_4  -            548   2.6e-81  269.0   0.0   1   2   6.4e-64   8.3e-62  204.6   0.0     1   319     5   308     5   344 0.89 -
AA3_3.hmm            -            590 KW1-S21_260_cg116_4  -            548   2.6e-81  269.0   0.0   2   2   2.6e-18   3.3e-16   54.0   0.0   510   585   455   529   444   533 0.94 -
AA3_1.hmm            -            548 KW1-S21_260_cg116_4  -            548   4.2e-56  185.9   0.0   1   1   1.2e-57   1.5e-55  184.1   0.0    13   543     3   528     1   531 0.80 -
AA8.hmm              -            815 KW1-S21_260_cg116_4  -            548   2.9e-41  136.6   0.0   1   2   1.4e-28   1.8e-26   87.6   0.0   242   515     3   277     1   305 0.78 -
AA8.hmm              -            815 KW1-S21_260_cg116_4  -            548   2.9e-41  136.6   0.0   2   2   8.8e-16   1.1e-13   45.3   0.0   654   777   410   533   389   543 0.77 -
GT4.hmm              -            160 KW1-S21_260_cg123_14 -            362   3.1e-32  106.8   0.0   1   1   1.6e-34   5.1e-32  106.1   0.0     7   156   182   329   176   334 0.95 -
GT5.hmm              -            472 KW1-S21_260_cg123_14 -            362   1.1e-15   52.6   0.0   1   1     6e-18   1.9e-15   51.7   0.0   282   471   176   357   115   358 0.83 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_260_cg123_15 -            258   3.7e-19   64.4   0.3   1   1   8.1e-22   5.2e-19   64.0   0.3     1   113     6   108     6   148 0.84 Glycosyl transferase family 2
GT51.hmm             -            177 KW1-S21_260_cg125_5  -            244   4.2e-53  174.7   0.1   1   1   8.8e-56   5.6e-53  174.3   0.1    14   171    81   238    69   242 0.95 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_260_cg137_4  -            365   2.3e-28   94.4   0.0   1   1   4.9e-31   3.1e-28   94.0   0.0     1   169     4   171     4   172 0.92 Glycosyl transferase family 2
AA3_2.hmm            -            568 KW1-S21_260_cg151_1  -            508    4e-147  486.6   0.0   1   1  3.9e-149    5e-147  486.3   0.0    56   566     7   477     2   479 0.95 -
AA3.hmm              -            618 KW1-S21_260_cg151_1  -            508   7.7e-89  294.0   0.0   1   1   7.6e-91   9.7e-89  293.6   0.0   138   402    11   481     2   499 0.88 -
AA3_3.hmm            -            590 KW1-S21_260_cg151_1  -            508   1.4e-73  243.5   0.0   1   2   1.2e-56   1.5e-54  180.6   0.0    60   317     8   254     3   296 0.92 -
AA3_3.hmm            -            590 KW1-S21_260_cg151_1  -            508   1.4e-73  243.5   0.0   2   2   4.7e-17   6.1e-15   49.8   0.0   509   586   401   477   390   479 0.93 -
AA3_1.hmm            -            548 KW1-S21_260_cg151_1  -            508   8.9e-50  165.0   0.0   1   1   9.6e-52   1.2e-49  164.5   0.0    97   544    30   476    22   479 0.79 -
AA8.hmm              -            815 KW1-S21_260_cg151_1  -            508   4.7e-35  116.0   0.0   1   1   7.6e-37   9.8e-35  114.9   0.0   327   799    31   501    25   506 0.74 -
AA7.hmm              -            458 KW1-S21_260_cg179_3  -            981     5e-18   61.2   0.0   1   1   5.9e-18   3.8e-15   51.7   0.0    11   145    41   181    34   190 0.87 -
CBM50.hmm            -             40 KW1-S21_260_cg184_3  -            241   2.8e-16   54.9   0.9   1   1   1.1e-18   6.9e-16   53.7   0.9     1    39    36    78    36    78 0.89 -
AA4.hmm              -            522 KW1-S21_260_cg190_2  -            467   6.5e-29   96.2   0.0   1   1   3.9e-26   1.2e-23   78.8   0.0    52   248    47   234     5   279 0.85 -
AA7.hmm              -            458 KW1-S21_260_cg190_2  -            467   5.7e-25   84.1   0.2   1   1   2.6e-24   8.3e-22   73.7   1.9    12   206    46   248    42   259 0.90 -
GH23.hmm             -            135 KW1-S21_260_cg198_1  -            364   9.5e-25   83.0   0.7   1   1   2.6e-27   1.7e-24   82.2   0.7     8   129   179   339   172   344 0.92 -
CE11.hmm             -            271 KW1-S21_260_cg206_2  -            321  8.3e-104  341.9   0.0   1   1  1.5e-106  9.6e-104  341.7   0.0     1   270    12   283    12   284 0.98 -
GH23.hmm             -            135 KW1-S21_260_cg216_5  -            654     5e-29   96.8   0.0   1   1   1.6e-31     1e-28   95.8   0.0     8   124   496   632   490   641 0.91 -
GH130.hmm            -            296 KW1-S21_260_cg218_4  -            317  1.8e-102  337.5   0.0   1   1  3.2e-105    2e-102  337.3   0.0     2   295    12   308    11   309 0.98 -
GT4.hmm              -            160 KW1-S21_260_cg218_5  -            450   1.2e-31  104.8   0.0   1   1   3.1e-34     2e-31  104.1   0.0     3   149   162   302   160   310 0.92 -
GH130.hmm            -            296 KW1-S21_260_cg218_6  -            517   3.6e-55  182.2   0.0   1   1   1.4e-57   8.7e-55  181.0   0.0    40   294   252   506   250   508 0.87 -
CBM50.hmm            -             40 KW1-S21_260_cg259_2  -            611   2.1e-38  125.8  12.8   1   2   3.6e-16   1.2e-13   46.6   0.2     1    39   492   534   492   534 0.93 -
CBM50.hmm            -             40 KW1-S21_260_cg259_2  -            611   2.1e-38  125.8  12.8   2   2   1.4e-16   4.5e-14   47.9   0.3     1    39   561   601   561   601 0.90 -
GH23.hmm             -            135 KW1-S21_260_cg259_2  -            611   1.6e-22   75.8   1.5   1   1     1e-24   3.3e-22   74.8   0.2     6   122   189   324   184   335 0.90 -
CE11.hmm             -            271 KW1-S21_260_cg259_15 -            165   1.3e-66  220.0   0.0   1   1   2.2e-69   1.4e-66  219.8   0.0     1   161     4   164     4   165 0.99 -
GT51.hmm             -            177 KW1-S21_260_cg262_6  -            551   1.2e-64  212.3   0.0   1   1   3.1e-67     2e-64  211.6   0.0     4   176    58   230    55   231 0.98 -
CE11.hmm             -            271 KW1-S21_260_cg266_3  -            186   9.3e-64  210.6   0.0   1   1   1.6e-66   1.1e-63  210.4   0.0   116   270     1   157     1   158 0.97 -
GH23.hmm             -            135 KW1-S21_260_cg302_7  -            727   5.3e-26   87.0   0.3   1   1   1.9e-28   1.2e-25   85.9   0.3    15   126   555   706   544   713 0.91 -
GT41.hmm             -            705 KW1-S21_260_cg306_1  -            371   5.2e-51  169.2   6.2   1   4   8.7e-16   5.6e-13   43.5   0.0   129   191     7    69     1    75 0.86 -
GT41.hmm             -            705 KW1-S21_260_cg306_1  -            371   5.2e-51  169.2   6.2   2   4   8.2e-18   5.2e-15   50.2   0.1   125   191    71   137    69   138 0.96 -
GT41.hmm             -            705 KW1-S21_260_cg306_1  -            371   5.2e-51  169.2   6.2   3   4   1.3e-17   8.4e-15   49.6   0.0   121   191   134   205   133   207 0.93 -
GT41.hmm             -            705 KW1-S21_260_cg306_1  -            371   5.2e-51  169.2   6.2   4   4   2.4e-17   1.5e-14   48.7   0.2   122   198   170   285   170   323 0.84 -
GT41.hmm             -            705 KW1-S21_260_cg306_2  -            541   1.4e-46  154.7   7.8   1   2   5.9e-24   3.8e-21   70.5   0.7   118   191    63   137    62   139 0.97 -
GT41.hmm             -            705 KW1-S21_260_cg306_2  -            541   1.4e-46  154.7   7.8   2   2   5.2e-19   3.3e-16   54.2   0.3   122   192   136   234   136   471 0.71 -
CE1.hmm              -            227 KW1-S21_260_cg316_1  -            223   1.8e-15   52.6   0.0   1   1   3.6e-18   2.3e-15   52.2   0.0    28   209    18   205    12   217 0.75 -
GT30.hmm             -            177 KW1-S21_260_cg335_1  -            293   2.3e-21   71.4   0.0   1   1   5.5e-24   3.5e-21   70.8   0.0    82   176     1    95     1    96 0.96 -
GT9.hmm              -            225 KW1-S21_260_cg335_3  -            355   3.1e-50  166.5   0.0   1   1   7.6e-53   4.8e-50  165.8   0.0     3   202    75   301    73   322 0.86 -
GT9.hmm              -            225 KW1-S21_260_cg335_6  -            275     8e-54  178.2   0.0   1   1   1.5e-56   9.4e-54  178.0   0.0     2   222    10   255     9   258 0.85 -
GT4.hmm              -            160 KW1-S21_260_cg335_7  -            120   2.8e-17   58.1   0.0   1   1   5.1e-20   3.3e-17   57.9   0.0    74   159     4    88     1    89 0.95 -
GT28.hmm             -            157 KW1-S21_260_cg345_5  -            365   3.3e-53  174.9   0.4   1   1   8.4e-56   5.4e-53  174.2   0.4     2   157   190   350   189   350 0.96 -
GT19.hmm             -            354 KW1-S21_260_cg351_4  -            389  1.4e-122  404.0   0.0   1   1  2.4e-125  1.6e-122  403.8   0.0     1   352     7   361     7   363 0.98 -
CE10.hmm             -            341 KW1-S21_260_cg383_5  -            293   1.9e-36  121.6   0.1   1   1   3.9e-39   2.5e-36  121.3   0.1    65   337    36   291    27   292 0.85 -
GT2_Glycos_transf_2.hmm PF00535.25   170 KW1-S21_260_cg391_13 -            284   6.9e-30   99.4   0.1   1   1   6.7e-32   1.1e-29   98.7   0.1     1   103     4   101     4   139 0.94 Glycosyl transferase family 2
GT2_Glyco_tranf_2_3.hmm PF13641.5    230 KW1-S21_260_cg391_13 -            284   4.9e-21   70.9   0.1   1   1   1.1e-22   1.8e-20   69.1   0.1     4   212     3   198     1   216 0.85 Glycosyltransferase like family 2
GT27.hmm                -            295 KW1-S21_260_cg391_13 -            284     6e-17   57.2   0.3   1   1   6.6e-19   1.1e-16   56.4   0.3     1   112     4   103     4   107 0.88 -
GT51.hmm             -            177 KW1-S21_260_cg398_5  -            732   7.8e-54  177.1   0.0   1   1   2.1e-56   1.3e-53  176.4   0.0    10   176   149   319   140   320 0.95 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_260.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S21_260.tbl --domtblout KW1-S21_260_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S21_260.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 19:10:07 2021
# [ok]
