#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH109.hmm            -            126 KW1-S08_128_cg194_5  -            354   8.1e-16   53.9   0.0   1   1   3.4e-18   2.2e-15   52.5   0.0     2   119     5   114     4   120 0.89 -
GT19.hmm             -            354 KW1-S08_128_cg199_4  -            399  4.3e-124  409.0   0.0   1   1  7.6e-127  4.9e-124  408.8   0.0     2   353    16   374    15   375 0.96 -
CBM9.hmm             -            182 KW1-S08_128_cg200_1  -            307   8.4e-21   70.2   2.2   1   1   1.8e-23   1.2e-20   69.7   2.2     1   169    61   236    61   243 0.84 -
CBM9.hmm             -            182 KW1-S08_128_cg205_2  -            443   1.7e-21   72.5   0.3   1   1   3.7e-24   2.4e-21   72.0   0.3     2   148   109   263   108   288 0.83 -
CBM50.hmm            -             40 KW1-S08_128_cg207_6  -            238   3.3e-15   51.5   0.4   1   1   2.7e-17   1.7e-14   49.2   0.1     1    38    45    86    45    87 0.90 -
CE11.hmm             -            271 KW1-S08_128_cg211_9  -            304  3.9e-115  379.1   0.0   1   1  6.9e-118  4.4e-115  378.9   0.0     1   270     3   274     3   275 0.99 -
GT28.hmm             -            157 KW1-S08_128_cg211_15 -            365   1.5e-49  163.1   0.6   1   1   3.3e-52   2.1e-49  162.6   0.6     2   157   189   348   188   348 0.93 -
GH3.hmm              -            216 KW1-S08_128_cg224_6  -            342   2.5e-51  169.6   0.2   1   1   5.3e-54   3.4e-51  169.1   0.2     9   215    51   274    15   275 0.90 -
GT30.hmm             -            177 KW1-S08_128_cg235_1  -            392   8.3e-72  235.7   0.2   1   1   1.1e-73   6.9e-71  232.7   0.0     2   176    32   209    31   210 0.98 -
GT30.hmm             -            177 KW1-S08_128_cg235_5  -            453   4.7e-51  168.1   0.0   1   1   1.1e-53   6.9e-51  167.5   0.0     5   176    35   207    31   208 0.96 -
GT4.hmm              -            160 KW1-S08_128_cg238_8  -            241   6.7e-36  118.7   0.0   1   1   2.8e-38   8.9e-36  118.3   0.0     8   159    56   205    51   206 0.97 -
GT5.hmm              -            472 KW1-S08_128_cg238_8  -            241   2.5e-20   67.8   0.0   1   1   1.1e-22   3.4e-20   67.4   0.0   238   470    23   229     5   231 0.82 -
AA1.hmm              -            943 KW1-S08_128_cg243_3  -            559     2e-34  114.3   7.3   1   1   1.8e-36   2.8e-34  113.8   7.3   459   664   193   444   189   464 0.82 -
AA1_2.hmm            -            337 KW1-S08_128_cg243_3  -            559   8.8e-24   79.4   0.5   1   1   1.7e-25   2.7e-23   77.8   0.5    12   230   194   452   191   454 0.82 -
AA1_3.hmm            -            312 KW1-S08_128_cg243_3  -            559   8.9e-23   76.2   0.4   1   1   1.3e-24     2e-22   75.0   0.4    40   262   192   447   176   482 0.77 -
GT4.hmm              -            160 KW1-S08_128_cg251_1  -            327   4.5e-20   67.2   0.0   1   1   1.7e-22   1.1e-19   66.0   0.0    22   156   162   292   145   296 0.88 -
GH130.hmm            -            296 KW1-S08_128_cg257_1  -            384   1.7e-17   58.6   0.0   1   1   9.4e-19     6e-16   53.4   0.0    65   190   259   383   214   384 0.75 -
GT9.hmm              -            225 KW1-S08_128_cg259_1  -            366   5.8e-47  155.8   0.4   1   1   1.8e-49   1.2e-46  154.8   0.1     4   204    96   325    93   339 0.86 -
GT30.hmm             -            177 KW1-S08_128_cg265_1  -            149     1e-33  111.6   0.0   1   1     2e-36   1.3e-33  111.3   0.0     5   117    35   149    31   149 0.95 -
GT4.hmm              -            160 KW1-S08_128_cg270_2  -            338   2.2e-30  100.8   0.0   1   1   6.6e-33   4.3e-30   99.8   0.0     9   150   170   305   165   313 0.91 -
GH130.hmm            -            296 KW1-S08_128_cg270_3  -            315   3.6e-97  320.1   0.0   1   1  6.5e-100   4.1e-97  319.9   0.0     2   296     8   305     7   305 0.98 -
GT9.hmm              -            225 KW1-S08_128_cg282_1  -            300   1.4e-56  187.3   0.0   1   1   2.8e-59   1.8e-56  186.9   0.0     2   221    19   265    18   269 0.86 -
GH103.hmm            -            295 KW1-S08_128_cg288_11 -            338  4.6e-115  379.0   0.0   1   1  8.2e-118  5.3e-115  378.8   0.0     1   294    29   322    29   323 0.99 -
CBM9.hmm             -            182 KW1-S08_128_cg305_1  -            745   1.7e-22   75.7   1.6   1   1   2.7e-25   1.7e-22   75.7   1.6     1   179    47   227    47   229 0.83 -
GT9.hmm              -            225 KW1-S08_128_cg312_1  -            370   2.3e-46  153.8   0.5   1   1   4.8e-49   3.1e-46  153.4   0.1     4   205    77   307    74   328 0.86 -
GT25.hmm             -            181 KW1-S08_128_cg312_5  -            244   1.6e-34  114.7   0.0   1   1   2.9e-37   1.9e-34  114.5   0.0     3   181     2   176     1   176 0.88 -
#
# Program:         hmmscan
# Version:         3.3.1 (Jul 2020)
# Pipeline mode:   SCAN
# Query file:      /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S08_128.proteins.faa
# Target file:     /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt
# Option settings: hmmscan --tblout KW1-S08_128.tbl --domtblout KW1-S08_128_dom.tbl --acc --noali --notextw -E 1e-14 --domE 1e-14 --cpu 30 /beegfs/home/lxd/4_salt_metagenomics/tools/CAZy/dbCAN-HMMdb-V8.txt /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_prodigal/KW1-S08_128.proteins.faa 
# Current dir:     /beegfs/home/lxd/2_sea_metagenomics/6.metabat2/bins_redup_refinem_drep/derep_70_10/derepbins_cazy
# Date:            Thu Mar  4 11:59:25 2021
# [ok]
